economy,year,agri_gdp_share,rural_pop_share,gdp_per_capita,total_population,new_displacements,disp_per_100k,agri_gdp_share_lag1,rural_pop_share_lag1,gdp_per_capita_lag1,disp_per_100k_lag1,disp_risk_hist_3yr,log_gdp_per_capita_lag1,log_disp_per_100k,high_displacement_alert
LKA,2015,8.21693887934065,81.203743387869,4057.71582716521,20970000.0,65570.0,312.6847877920839,8.08070792377259,81.3846122796276,3972.04377042271,730.580421599769,971.7192041350272,8.28728777272414,5.748388621168039,0
LKA,2016,7.26171847766503,81.0252320631838,4149.19189391879,21209000.0,500200.0,2358.4327408175773,8.21693887934065,81.203743387869,4057.71582716521,312.6847877920839,872.3522684046844,8.308621903835004,7.766176505067237,1
LKA,2017,7.43067877940601,80.8492306921912,4398.88828786059,21453000.0,135320.0,630.7742506875495,7.26171847766503,81.0252320631838,4149.19189391879,2358.4327408175773,1133.8993167364767,8.330909851654235,6.448532132057163,1
LKA,2018,7.5920639513666,80.6758916615873,4358.56095905888,21670000.0,112831.0,520.6783571758191,7.43067877940601,80.8492306921912,4398.88828786059,630.7742506875495,1100.6305930990702,8.38933443046145,6.2570512239767435,1
LKA,2019,7.2562466999024,80.5053673581563,4081.94772178134,21803000.0,86853.0,398.35343760033027,7.5920639513666,80.6758916615873,4358.56095905888,520.6783571758191,1169.9617828936487,8.38012663380919,5.989846833315157,1
LKA,2020,8.25132326034921,80.3378101687839,3847.60136741182,21919000.0,19347.0,88.2658880423377,7.2562466999024,80.5053673581563,4081.94772178134,398.35343760033027,516.6020151545663,8.314574487363332,4.4916194220976475,0
LKA,2021,8.78994016441411,80.1733724804731,3996.96240531688,22156000.0,121240.0,547.2106878497924,8.25132326034921,80.3378101687839,3847.60136741182,88.2658880423377,335.76589427282903,8.255465080087497,6.306659679938746,1
LKA,2022,8.4479528697634,80.0122066803633,3342.63650438046,22181000.0,10874.0,49.023939407601105,8.78994016441411,80.1733724804731,3996.96240531688,547.2106878497924,344.6100044974867,8.293540111643667,3.9125016789976934,0
LKA,2023,8.04312180256758,79.8544651557537,3815.41531767474,22037000.0,16406.0,74.44752007986568,8.4479528697634,80.0122066803633,3342.63650438046,49.023939407601105,228.16683843324373,8.114814267453063,4.323437316282238,0
LSO,2011,4.54395157549887,71.3849644824079,1280.73390931581,2014009.0,3400.0,168.81751769728933,4.86217527655246,72.5995184992005,1119.47557793042,250.4695050872861,250.4695050872861,7.021508497314403,5.134724435206637,0
LSO,2012,4.89530867188129,70.1029659944547,1217.93071228944,2034354.0,0.0,0.0,4.54395157549887,71.3849644824079,1280.73390931581,168.81751769728933,209.64351139228773,7.1559690569012275,0.0,0
LSO,2013,5.06436346227762,68.7592539066593,1151.03735837227,2056504.0,0.0,0.0,4.89530867188129,70.1029659944547,1217.93071228944,0.0,139.76234092819183,7.105729288070456,0.0,0
LSO,2014,3.9607145663379,67.3595590903396,1173.5377928819,2080089.0,2600.0,124.99465167115444,5.06436346227762,68.7592539066593,1151.03735837227,0.0,56.272505899096444,7.049287269872619,4.836239458996246,0
LSO,2015,3.78190344669127,65.9096124168139,1121.19851342518,2104611.0,0.0,0.0,3.9607145663379,67.3595590903396,1173.5377928819,124.99465167115444,41.664883890384814,7.068629981428781,0.0,0
LSO,2016,4.92411763358152,64.4922049290559,992.491840678465,2130422.0,0.0,0.0,3.78190344669127,65.9096124168139,1121.19851342518,0.0,41.664883890384814,7.023044998619131,0.0,0
LSO,2017,4.9636238571378,63.4716351931154,1069.36673247542,2157110.0,0.0,0.0,4.92411763358152,64.4922049290559,992.491840678465,0.0,41.664883890384814,6.901225849254035,0.0,0
LSO,2018,4.24977543430507,62.430907252585,1170.65569702819,2183603.0,1400.0,64.11421856445517,4.9636238571378,63.4716351931154,1069.36673247542,0.0,0.0,6.975756609365033,4.176142936494629,0
LSO,2019,4.46380208822172,61.3959079553741,1082.05706777516,2209405.0,0.0,0.0,4.24977543430507,62.430907252585,1170.65569702819,64.11421856445517,21.371406188151724,7.06617315311023,0.0,0
LSO,2020,5.30771204408517,60.3670694574468,918.582574704447,2235727.0,0.0,0.0,4.46380208822172,61.3959079553741,1082.05706777516,0.0,21.371406188151724,6.987542939772592,0.0,0
LSO,2021,5.95625262808585,59.3448239148003,1066.58645143823,2261542.0,730.0,32.278861060285415,5.30771204408517,60.3670694574468,918.582574704447,0.0,21.371406188151724,6.823919843932253,3.504922392419235,0
LSO,2022,5.95085393730342,58.3296034834678,1030.12582947757,2286110.0,0.0,0.0,5.95625262808585,59.3448239148003,1066.58645143823,32.278861060285415,10.759620353428472,6.973155726777521,0.0,0
LSO,2023,6.66144889853683,57.3218403195215,921.435141557056,2311472.0,770.0,33.31210587885123,5.95085393730342,58.3296034834678,1030.12582947757,0.0,10.759620353428472,6.9384065226199665,3.535498232977224,0
LTU,2011,3.51897129368263,33.2481659944244,14261.8433787325,3028115.0,0.0,0.0,3.06871518554059,33.2287139892578,11829.122609457,0.0,0.0,9.378404321200803,0.0,0
LTU,2012,4.00007448760216,33.1463241577148,14288.1853493139,2989139.0,0.0,0.0,3.51897129368263,33.2481659944244,14261.8433787325,0.0,0.0,9.565413069514697,0.0,0
LTU,2013,3.53435810553224,32.9907913208008,15636.5252586048,2961250.0,0.0,0.0,4.00007448760216,33.1463241577148,14288.1853493139,0.0,0.0,9.567258260853377,0.0,0
LTU,2014,3.4401608409572,32.8485062371977,16446.1647181663,2937253.0,0.0,0.0,3.53435810553224,32.9907913208008,15636.5252586048,0.0,0.0,9.657428770032363,0.0,0
LTU,2015,3.43671864804715,32.7717514038086,14269.8039878287,2911109.0,0.0,0.0,3.4401608409572,32.8485062371977,16446.1647181663,0.0,0.0,9.707908383779968,0.0,0
LTU,2016,3.12061896056681,32.8105773925781,14934.2702840428,2877325.0,0.0,0.0,3.43671864804715,32.7717514038086,14269.8039878287,0.0,0.0,9.565971050007025,0.0,0
LTU,2017,3.54933633712632,32.8987045288086,16800.1510246099,2842639.0,0.0,0.0,3.12061896056681,32.8105773925781,14934.2702840428,0.0,0.0,9.611480827844527,0.0,0
LTU,2018,2.88685726647675,32.8535257989543,19247.2315367967,2819200.0,0.0,0.0,3.54933633712632,32.8987045288086,16800.1510246099,0.0,0.0,9.729202676414053,0.0,0
LTU,2019,3.12404744403716,32.754264831543,19608.7943945553,2811089.0,0.0,0.0,2.88685726647675,32.8535257989543,19247.2315367967,0.0,0.0,9.865174467277434,0.0,0
LTU,2020,3.53241993914326,32.5745391845703,20428.6478157394,2810369.0,0.0,0.0,3.12404744403716,32.754264831543,19608.7943945553,0.0,0.0,9.883784434411067,0.0,0
LTU,2021,3.39405707261599,31.8087882995605,23882.8668916753,2808380.0,0.0,0.0,3.53241993914326,32.5745391845703,20428.6478157394,0.0,0.0,9.924742449079597,0.0,0
LTU,2022,3.94942094367082,31.7133547573187,24946.5724005188,2831639.0,0.0,0.0,3.39405707261599,31.8087882995605,23882.8668916753,0.0,0.0,10.080958484534426,0.0,0
LTU,2023,2.49720067319748,31.424545416801,27983.3658256887,2871585.0,0.0,0.0,3.94942094367082,31.7133547573187,24946.5724005188,0.0,0.0,10.12453179786945,0.0,0
LUX,2011,0.25111528958498,11.0437185162746,119025.057203467,518347.0,0.0,0.0,0.268409699709087,11.51208318342,110885.991378721,0.0,0.0,11.616266865995831,0.0,0
LUX,2012,0.28795364886368,10.5594231982708,112584.676270958,530946.0,0.0,0.0,0.25111528958498,11.0437185162746,119025.057203467,0.0,0.0,11.687097716220013,0.0,0
LUX,2013,0.261907196956465,10.0586253320295,120000.140729859,543360.0,0.0,0.0,0.28795364886368,10.5594231982708,112584.676270958,0.0,0.0,11.631469777634685,0.0,0
LUX,2014,0.289554289054283,9.5422192323141,123678.706919314,556319.0,0.0,0.0,0.261907196956465,10.0586253320295,120000.140729859,0.0,0.0,11.69525652780116,0.0,0
LUX,2015,0.223728934771597,9.0106320646932,105462.012584423,569604.0,0.0,0.0,0.289554289054283,9.5422192323141,123678.706919314,0.0,0.0,11.725450494149246,0.0,0
LUX,2016,0.214197008159042,8.46429099473509,106899.293549552,582014.0,0.0,0.0,0.223728934771597,9.0106320646932,105462.012584423,0.0,0.0,11.566115578809805,0.0,0
LUX,2017,0.23457255011554,7.9036231880084,110193.213797228,596336.0,0.0,0.0,0.214197008159042,8.46429099473509,106899.293549552,0.0,0.0,11.579651843029497,0.0,0
LUX,2018,0.233738394048527,7.3290558100816,116926.759593905,607950.0,0.0,0.0,0.23457255011554,7.9036231880084,110193.213797228,0.0,0.0,11.609999667945202,0.0,0
LUX,2019,0.214828063048275,6.7410160265233,112696.649059674,620001.0,190.0,30.6451118627228,0.233738394048527,7.3290558100816,116926.759593905,0.0,0.0,11.669311583717374,3.45458369314669,0
LUX,2020,0.20041631187567,6.1399310029019,116860.02817236,630419.0,2.0,0.31724932148301366,0.214828063048275,6.7410160265233,112696.649059674,30.6451118627228,10.215037287574267,11.632463839647682,0.2755457150059781,0
LUX,2021,0.194861687098922,5.4138256603467,134965.815442152,640064.0,560.0,87.49125087491251,0.20041631187567,6.1399310029019,116860.02817236,0.31724932148301366,10.320787061401939,11.668740714395582,4.482903686956415,0
LUX,2022,0.242167478298755,5.23945990598151,123719.658915996,653103.0,0.0,0.0,0.194861687098922,5.4138256603467,134965.815442152,87.49125087491251,39.48453735303944,11.812784215664344,0.0,0
LUX,2023,0.187250952835075,5.1984699679213,133230.619178899,666430.0,0.0,0.0,0.242167478298755,5.23945990598151,123719.658915996,0.0,29.269500065465177,11.725781552649646,0.0,0
LVA,2011,3.77780079362838,32.1733102991733,12902.574053337,2059709.0,0.0,0.0,4.11588497283241,32.1729318247547,11188.4191700977,0.0,0.0,9.32272389380131,0.0,0
LVA,2012,3.53285388028976,32.1668361057781,13329.3499931271,2034319.0,0.0,0.0,3.77780079362838,32.1733102991733,12902.574053337,0.0,0.0,9.46525961037439,0.0,0
LVA,2013,3.2120869041368,32.152665517067,14484.4715282132,2012647.0,0.0,0.0,3.53285388028976,32.1668361057781,13329.3499931271,0.0,0.0,9.497798668876616,0.0,0
LVA,2014,3.61639638963682,32.1313964635056,15185.814581236,1993782.0,0.0,0.0,3.2120869041368,32.152665517067,14484.4715282132,0.0,0.0,9.58090146253611,0.0,0
LVA,2015,3.55445018445087,32.1034604331741,13321.9753140616,1977527.0,0.0,0.0,3.61639638963682,32.1313964635056,15185.814581236,0.0,0.0,9.628182868610898,0.0,0
LVA,2016,3.32532538955761,32.0692889141528,13838.5266823272,1959537.0,0.0,0.0,3.55445018445087,32.1034604331741,13321.9753140616,0.0,0.0,9.497245291077132,0.0,0
LVA,2017,3.62476211824764,32.0293133945221,15132.4958333982,1942248.0,0.0,0.0,3.32532538955761,32.0692889141528,13838.5266823272,0.0,0.0,9.535284029333038,0.0,0
LVA,2018,3.66104778019513,31.9839653623624,17252.1710428626,1927174.0,24.0,1.2453468135207304,3.62476211824764,32.0293133945221,15132.4958333982,0.0,0.0,9.624665833193427,0.8088599919003001,0
LVA,2019,3.85343444199836,31.933676305754,17294.9751600969,1913822.0,0.0,0.0,3.66104778019513,31.9839653623624,17252.1710428626,1.2453468135207304,0.41511560450691015,9.755751234136849,0.0,0
LVA,2020,4.0791819421756,31.8788777127772,17564.2321549354,1900449.0,0.0,0.0,3.85343444199836,31.933676305754,17294.9751600969,0.0,0.41511560450691015,9.758229103713347,0.0,0
LVA,2021,4.20672251535361,31.8191208536307,20261.8887788916,1884490.0,0.0,0.0,4.0791819421756,31.8788777127772,17564.2321549354,0.0,0.41511560450691015,9.773676781517532,0.0,0
LVA,2022,5.11411038456871,31.7429781890966,20221.103686109,1879383.0,27.0,1.4366417063472428,4.20672251535361,31.8191208536307,20261.8887788916,0.0,0.0,9.916546352973574,0.8906207414079685,0
LVA,2023,3.93344279418518,31.6413683656939,22710.2637544197,1883710.0,0.0,0.0,5.11411038456871,31.7429781890966,20221.103686109,1.4366417063472428,0.47888056878241425,9.914531527029604,0.0,0
MAC,2011,,0.0,67046.7284292101,549600.0,0.0,0.0,,0.0,52596.2250160214,0.0,0.0,10.870418640984733,0.0,0
MAC,2012,,0.0,76058.0224963659,567900.0,0.0,0.0,,0.0,67046.7284292101,0.0,0.0,11.113160009376942,0.0,0
MAC,2013,,0.0,87107.8313063626,591900.0,0.0,0.0,,0.0,76058.0224963659,0.0,0.0,11.239264929655857,0.0,0
MAC,2014,,0.0,88355.3181764446,621700.0,0.0,0.0,,0.0,87107.8313063626,0.0,0.0,11.374913550425873,0.0,0
MAC,2015,,0.0,69902.9605741233,642900.0,0.0,0.0,,0.0,88355.3181764446,0.0,0.0,11.38913298822367,0.0,0
MAC,2016,,0.0,68911.6755919628,652500.0,0.0,0.0,,0.0,69902.9605741233,0.0,0.0,11.154877587190763,0.0,0
MAC,2017,,0.0,77570.9876166977,648400.0,0.0,0.0,,0.0,68911.6755919628,0.0,0.0,11.14059541093696,0.0,0
MAC,2018,,0.0,83588.2875009014,658900.0,5600.0,849.9013507360752,,0.0,77570.9876166977,0.0,0.0,11.25896165667988,6.746296200274719,1
MAC,2019,,0.0,81882.6964523869,672000.0,0.0,0.0,,0.0,83588.2875009014,849.9013507360752,283.3004502453584,11.333670650920798,0.0,0
MAC,2020,,0.0,36883.6652578543,685400.0,2823.0,411.8762766267873,,0.0,81882.6964523869,0.0,283.3004502453584,11.31305518350937,6.023147975748044,1
MAC,2021,,0.0,44884.8961602393,682500.0,37.0,5.421245421245421,,0.0,36883.6652578543,411.8762766267873,420.59254245428747,10.515551167985214,1.8596120897362747,0
MAC,2022,,0.0,36806.891255461,677300.0,0.0,0.0,,0.0,44884.8961602393,5.421245421245421,139.0991740160109,10.711878907686906,0.0,0
MAC,2023,,0.0,67216.3631112124,678800.0,3113.0,458.60341779611076,,0.0,36806.891255461,0.0,139.0991740160109,10.51346753745855,6.1303639824049805,1
MAR,2011,12.0819026098454,41.097423309588,3301.98876953125,32912588.0,0.0,0.0,11.9620812709231,41.6712483513354,3067.9853515625,46.20073492433059,46.20073492433059,8.029102281575598,0.0,0
MAR,2012,11.3297511522793,40.5651444020105,3164.17724609375,33355241.0,0.0,0.0,12.0819026098454,41.097423309588,3301.98876953125,0.0,23.100367462165295,8.102583025303645,0.0,0
MAR,2013,12.3583661932506,40.0916500697531,3379.7431640625,33787571.0,0.0,0.0,11.3297511522793,40.5651444020105,3164.17724609375,0.0,15.400244974776863,8.059964334935582,0.0,0
MAR,2014,10.3531465249527,39.6969513828346,3435.40698242188,34204780.0,1700.0,4.970065587324345,12.3583661932506,40.0916500697531,3379.7431640625,0.0,0.0,8.125850835333381,1.7867579134956448,0
MAR,2015,11.7961931846113,39.3582875262846,3146.24780273438,34607588.0,0.0,0.0,10.3531465249527,39.6969513828346,3435.40698242188,4.970065587324345,1.6566885291081148,8.142181722662047,0.0,0
MAR,2016,10.3219651103177,39.0342343462821,3140.85546875,35023457.0,0.0,0.0,11.7961931846113,39.3582875262846,3146.24780273438,0.0,1.6566885291081148,8.054283636491984,0.0,0
MAR,2017,11.1602887992375,38.7238942968158,3296.52661132813,35446392.0,0.0,0.0,10.3219651103177,39.0342343462821,3140.85546875,0.0,1.6566885291081148,8.052568817996246,0.0,0
MAR,2018,11.3055402401365,38.4304177246686,3501.69799804688,35839760.0,0.0,0.0,11.1602887992375,38.7238942968158,3296.52661132813,0.0,0.0,8.100927954711485,0.0,0
MAR,2019,10.8424017370039,38.1569549766235,3508.09765625,36210898.0,202.0,0.5578431112092277,11.3055402401365,38.4304177246686,3501.69799804688,0.0,0.0,8.161288807104988,0.44330224353933817,0
MAR,2020,10.6636401420592,37.9066563994634,3268.0302734375,36584208.0,340.0,0.9293627458055126,10.8424017370039,38.1569549766235,3508.09765625,0.5578431112092277,0.18594770373640923,8.163114205418248,0.6571897648737538,0
MAR,2021,11.9779439009277,37.6826723399711,3785.93627929688,36954442.0,10.0,0.027060346358362006,10.6636401420592,37.9066563994634,3268.0302734375,0.9293627458055126,0.49573528567158015,8.092248667445325,0.026700689062740746,0
MAR,2022,9.79618893785634,37.4881531449297,3463.1376953125,37329064.0,9500.0,25.449338885111075,11.9779439009277,37.6826723399711,3785.93627929688,0.027060346358362006,0.5047554011243675,8.239312601590939,3.2752311631001,0
MAR,2023,11.1311743840061,37.326249161122,3813.72607421875,37712505.0,310.0,0.8220085088487227,9.79618893785634,37.4881531449297,3463.1376953125,25.449338885111075,8.80192065909165,8.150219019271198,0.599939468886534,0
MDA,2011,11.3842525996445,60.6530838012695,2941.36224066021,2860699.0,0.0,0.0,11.1612572325879,60.7195053100586,2436.79935102421,0.0,0.0,7.798851006007988,0.0,0
MDA,2012,10.4481727207152,60.6385803222656,3044.8084324815,2860324.0,0.0,0.0,11.3842525996445,60.6530838012695,2941.36224066021,0.0,0.0,7.986968020930647,0.0,0
MDA,2013,11.550361937388,60.5724487304688,3321.04397795719,2859558.0,0.0,0.0,10.4481727207152,60.6385803222656,3044.8084324815,0.0,0.0,8.021521639974235,0.0,0
MDA,2014,14.0709569584487,60.3701515197754,3289.95758568777,2857815.0,0.0,0.0,11.550361937388,60.5724487304688,3321.04397795719,0.0,0.0,8.108335528483323,0.0,0
MDA,2015,12.8212557522034,60.3045959472656,2749.55137054338,2835978.0,0.0,0.0,14.0709569584487,60.3701515197754,3289.95758568777,0.0,0.0,8.09893386088939,0.0,0
MDA,2016,12.4797438509487,60.2626762390137,2847.08794770479,2803186.0,0.0,0.0,12.8212557522034,60.3045959472656,2749.55137054338,0.0,0.0,7.919556668942914,0.0,0
MDA,2017,12.1995910772854,60.0263442993164,3453.26727720294,2755189.0,0.0,0.0,12.4797438509487,60.2626762390137,2847.08794770479,0.0,0.0,7.9544031525693955,0.0,0
MDA,2018,10.1468784571365,59.6741905212402,4156.44981956646,2707203.0,0.0,0.0,12.1995910772854,60.0263442993164,3453.26727720294,0.0,0.0,8.147365637647637,0.0,0
MDA,2019,10.1608126286441,59.227710723877,4405.33418162155,2664224.0,0.0,0.0,10.1468784571365,59.6741905212402,4156.44981956646,0.0,0.0,8.332657141136504,0.0,0
MDA,2020,9.36669201380178,58.6631469726562,4375.7788930524,2635130.0,0.0,0.0,10.1608126286441,59.227710723877,4405.33418162155,0.0,0.0,8.390798371426943,0.0,0
MDA,2021,10.5865870134286,58.1884574890137,5274.60582195352,2595809.0,0.0,0.0,9.36669201380178,58.6631469726562,4375.7788930524,0.0,0.0,8.38406832027692,0.0,0
MDA,2022,8.11428000058421,57.5951156616211,5744.29618434435,2528654.0,0.0,0.0,10.5865870134286,58.1884574890137,5274.60582195352,0.0,0.0,8.570848799513469,0.0,0
MDA,2023,7.08454848490601,56.9988174438477,6799.58594644576,2457783.0,0.0,0.0,8.11428000058421,57.5951156616211,5744.29618434435,0.0,0.0,8.656136744105257,0.0,0
MDG,2011,29.0502057606452,71.8663192975037,506.163691559309,22822300.0,26000.0,113.92366238284484,29.0780963483597,72.1348315050897,450.009391645726,171.29972312555276,171.29972312555276,6.111488163334034,4.744268102580353,0
MDG,2012,28.0006123574142,71.6011967128919,493.511162904211,23462438.0,268000.0,1142.2512869293464,29.0502057606452,71.8663192975037,506.163691559309,113.92366238284484,142.6116927541988,6.228833814518241,7.041631488213758,1
MDG,2013,26.4930339794941,71.3395362894607,515.301589361832,24109290.0,20000.0,82.95557438647094,28.0006123574142,71.6011967128919,493.511162904211,1142.2512869293464,475.8248908125813,6.203569724931759,4.4302877825873495,0
MDG,2014,25.8453829296172,71.0814105654162,505.684922503435,24764348.0,2800.0,11.306576696467033,26.4930339794941,71.3395362894607,515.301589361832,82.95557438647094,446.37684123288733,6.246691070249705,2.510133810251874,0
MDG,2015,25.7433543337656,70.8268920789646,445.320069480568,25426702.0,86800.0,341.373411305957,25.8453829296172,71.0814105654162,505.684922503435,11.306576696467033,412.17114600409485,6.227889355779882,5.8359019873562135,0
MDG,2016,25.1334543599723,70.5760533683122,453.970714522463,26099952.0,51000.0,195.40265821178525,25.7433543337656,70.8268920789646,445.320069480568,341.373411305957,145.21185412963166,6.101036339211593,5.280166930511997,0
MDG,2017,24.5501377693098,70.328966971665,491.866848718929,26788375.0,248200.0,926.5212988843108,25.1334543599723,70.5760533683122,453.970714522463,195.40265821178525,182.6942154047364,6.120233053192625,6.832515757974597,1
MDG,2018,23.9733833005861,70.0818874653091,500.45718552916,27494926.0,76898.0,279.6806945397853,24.5501377693098,70.328966971665,491.866848718929,926.5212988843108,487.765789467351,6.200239053829086,5.6372177048707846,0
MDG,2019,22.9562520100657,69.6953027629796,499.818837622534,28219554.0,22737.0,80.57179075190203,23.9733833005861,70.0818874653091,500.45718552916,279.6806945397853,467.20155054529374,6.217518230934313,4.40148350063167,0
MDG,2020,24.6929443979329,69.2980525832452,450.771615205157,28953556.0,74380.0,256.89417907769257,22.9562520100657,69.6953027629796,499.818837622534,80.57179075190203,428.9245947253327,6.216244434139431,5.552549342169971,0
MDG,2021,22.5220913616157,68.8862876783964,483.469463351195,29691083.0,20840.0,70.18942353837345,24.6929443979329,69.2980525832452,450.771615205157,256.89417907769257,205.7155547897933,6.113176776042464,4.265344261574547,0
MDG,2022,21.608800850098,68.4602186534114,504.059106969168,30437261.0,290470.0,954.3237152646554,22.5220913616157,68.8862876783964,483.469463351195,70.18942353837345,135.88513112265602,6.183054402205611,6.862050251907278,1
MDG,2023,22.2232371808595,68.0200561139054,514.064076551927,31195932.0,117823.0,377.68706509553874,21.608800850098,68.4602186534114,504.059106969168,954.3237152646554,427.1357726269071,6.224675465929606,5.936710178252431,1
MDV,2011,5.385634653611,62.8725376482269,7424.520410971,373674.0,0.0,0.0,5.63412062612204,63.2353862237447,7173.59601844692,0.0,0.0,8.87830173499348,0.0,0
MDV,2012,5.19060478867434,62.524036566456,7461.29703686309,386818.0,0.0,0.0,5.385634653611,62.8725376482269,7424.520410971,0.0,0.0,8.912678050234444,0.0,0
MDV,2013,5.41343405241382,62.1742924844074,8236.08177944126,400070.0,0.0,0.0,5.19060478867434,62.524036566456,7461.29703686309,0.0,0.0,8.917618559590704,0.0,0
MDV,2014,5.30718633604263,61.8061140131893,8939.07416571472,413617.0,0.0,0.0,5.41343405241382,62.1742924844074,8236.08177944126,0.0,0.0,9.01640140719611,0.0,0
MDV,2015,5.53360361810085,61.4228489284709,9644.90655028145,428154.0,0.0,0.0,5.30718633604263,61.8061140131893,8939.07416571472,0.0,0.0,9.098299164074392,0.0,0
MDV,2016,5.62856345772863,61.0439127682185,9947.80744731739,443308.0,0.0,0.0,5.53360361810085,61.4228489284709,9644.90655028145,0.0,0.0,9.17428891265761,0.0,0
MDV,2017,5.27109968794242,60.67212280857,10509.628805812,458287.0,76.0,16.58349462236546,5.62856345772863,61.0439127682185,9947.80744731739,0.0,0.0,9.205207968428542,2.8669606564819463,0
MDV,2018,5.12400558285918,60.3076645571721,11423.2838427029,473099.0,20.0,4.227444995656301,5.27109968794242,60.67212280857,10509.628805812,16.58349462236546,5.527831540788487,9.260142291368831,1.653922630152678,0
MDV,2019,4.49402391073316,59.9507235216718,11740.2724029785,487731.0,294.0,60.279129274128564,5.12400558285918,60.3076645571721,11423.2838427029,4.227444995656301,6.936979872673921,9.343496530445679,4.115439316358289,0
MDV,2020,7.57494511363438,59.6014852097161,7393.8886543933,502118.0,0.0,0.0,4.49402391073316,59.9507235216718,11740.2724029785,60.279129274128564,27.030022964050108,9.370865469364267,0.0,0
MDV,2021,5.30620393459186,59.2601351289517,10176.143882547,516154.0,0.0,0.0,7.57494511363438,59.6014852097161,7393.8886543933,0.0,21.50219142326162,8.908544318154371,0.0,0
MDV,2022,5.06182473582962,58.9358230309337,11786.0191492983,524106.0,370.0,70.59640607052772,5.30620393459186,59.2601351289517,10176.143882547,0.0,20.093043091376188,9.22789968910388,4.271044878161109,0
MDV,2023,5.08184564628541,58.4903167066027,12587.6126038651,525994.0,54.0,10.26627680163652,5.06182473582962,58.9358230309337,11786.0191492983,70.59640607052772,23.532135356842574,9.374754132836966,2.421813909817109,0
MEX,2011,2.97569483968178,23.4332197720463,10664.4944032313,115243504.0,546800.0,474.4735980953859,3.09200838871919,23.4755558585287,9728.80078307432,792.3509399145311,792.3509399145311,9.182948700466264,6.164311355933673,1
MEX,2012,3.04872937167333,23.3414800859266,10744.1335236186,116818208.0,2500.0,2.14007734136788,2.97569483968178,23.4332197720463,10664.4944032313,474.4735980953859,633.4122690049585,9.274768987377273,1.1442474306257027,0
MEX,2013,3.02454277542456,23.2044231922048,11216.800851866,118343573.0,158330.0,133.78842296742215,3.04872937167333,23.3414800859266,10744.1335236186,2.14007734136788,422.988205117095,9.282208235580937,4.903706311759055,0
MEX,2014,3.02713651699048,23.0258632908234,11391.3773503964,119784261.0,18300.0,15.277466210690234,3.02454277542456,23.2044231922048,11216.800851866,133.78842296742215,203.46736613472532,9.325257157358198,2.789781710297528,0
MEX,2015,3.08518633863416,22.8096145817247,10021.2386113616,121072306.0,90460.0,74.71568270947115,3.02713651699048,23.0258632908234,11391.3773503964,15.277466210690234,50.40198883982675,9.340699757260152,4.326985308200446,0
MEX,2016,3.2462890783797,22.5594912648514,9097.92397674769,122251351.0,11516.0,9.419936798898853,3.08518633863416,22.8096145817247,10021.2386113616,74.71568270947115,74.59385729586118,9.212561763993142,2.3437209709420332,0
MEX,2017,3.29751177589907,22.2793075401459,9649.27816729586,123400057.0,2710.0,2.196109196286676,3.2462890783797,22.5594912648514,9097.92397674769,9.419936798898853,33.13769523968674,9.11591144120009,1.161934193868136,0
MEX,2018,3.29695945141921,21.9728776075506,10084.7937570364,124573711.0,20170.0,16.19121710197748,3.29751177589907,22.2793075401459,9649.27816729586,2.196109196286676,28.777242901552228,9.174742019544095,2.844398619795708,0
MEX,2019,3.31502440257968,21.644015667008,10369.5553593527,125762982.0,14383.0,11.436592685119379,3.29695945141921,21.9728776075506,10084.7937570364,16.19121710197748,9.269087699054337,9.21888315398782,2.5206431498835844,0
MEX,2020,3.71114888178603,21.322039397176,8841.27074929751,126799054.0,101191.0,79.80422314507173,3.31502440257968,21.644015667008,10369.5553593527,11.436592685119379,9.941306327794512,9.246725854211254,4.392029230808124,0
MEX,2021,3.78266528622109,21.0675992581943,10314.0506733708,127648148.0,18637.0,14.600290166372018,3.71114888178603,21.322039397176,8841.27074929751,79.80422314507173,35.8106776440562,9.08729899473818,2.7472895144909684,0
MEX,2022,3.89806571238006,20.800316784209,11405.7940469896,128613117.0,7704.0,5.990057763703837,3.78266528622109,21.0675992581943,10314.0506733708,14.600290166372018,35.28036866552104,9.241359338083765,1.944488819974641,0
MEX,2023,3.84569758598285,20.5265064251954,13830.843848864,129739759.0,195892.0,150.98841057659124,3.89806571238006,20.800316784209,11405.7940469896,5.990057763703837,33.46485702504919,9.341964425897745,5.02380427173275,0
MHL,2011,13.8842716192687,26.1446288827415,3319.39815439151,51907.0,0.0,0.0,10.5856610800745,26.5884341238191,3095.45768964722,0.0,0.0,8.03801405635685,0.0,0
MHL,2012,17.8198118428334,25.7294867481076,3514.26515490383,51419.0,0.0,0.0,13.8842716192687,26.1446288827415,3319.39815439151,0.0,0.0,8.107839980741524,0.0,0
MHL,2013,15.8570815450644,25.3209398193917,3677.90690791421,50681.0,0.0,0.0,17.8198118428334,25.7294867481076,3514.26515490383,0.0,0.0,8.164870236649692,0.0,0
MKD,2011,9.35099292094117,41.7590496073033,5416.86672931659,1937398.0,0.0,0.0,10.1206048077275,41.8793184458709,4833.36586759968,0.0,0.0,8.483505244704636,0.0,0
MKD,2012,9.10471970396591,41.6075782188271,5049.8265386157,1929821.0,0.0,0.0,9.35099292094117,41.7590496073033,5416.86672931659,0.0,0.0,8.597457424578868,0.0,0
